what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.validation,1.2.200.v201005271900,"org.eclipse.wst.validation",1281849972430
started,bundle,com.android.ide.eclipse.adt,0.9.7.v201005071157-36220,"com.android.ide.eclipse.adt",1281849972430
started,bundle,com.android.ide.eclipse.ddms,0.9.7.v201005071157-36220,"com.android.ide.eclipse.ddms",1281849972431
started,bundle,org.eclipse.jem.util,2.1.1.v201007291900,"org.eclipse.jem.util",1281849972432
started,bundle,org.eclipse.jst.j2ee,1.1.401.v201007232000,"org.eclipse.jst.j2ee",1281849972436
started,bundle,org.eclipse.jst.j2ee.core,1.2.1.v201007150400,"org.eclipse.jst.j2ee.core",1281849972439
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.1.v201007291900,"org.eclipse.wst.common.emfworkbench.integration",1281849972441
started,bundle,org.eclipse.wst.common.modulecore,1.2.1.v201007220100,"org.eclipse.wst.common.modulecore",1281849972443
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.101.v201007150403,"org.eclipse.wst.common.project.facet.core",1281849972446
started,bundle,org.eclipse.wst.jsdt.core,1.1.1.v201007081533,"org.eclipse.wst.jsdt.core",1281849972453
started,bundle,org.eclipse.wst.jsdt.ui,1.1.1.v201007142139,"org.eclipse.wst.jsdt.ui",1281849972458
started,bundle,org.eclipse.wst.web,1.1.401.v201007151900,"org.eclipse.wst.web",1281849972459
started,bundle,org.eclipse.wst.xml.core,1.1.501.v201007151827,"org.eclipse.wst.xml.core",1281849972462
os,sysinfo,,,"win32",1281849972468
arch,sysinfo,,,"x86",1281849972468
ws,sysinfo,,,"win32",1281849972468
locale,sysinfo,,,"en_US",1281849972468
processors,sysinfo,,,"2",1281849972469
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1281849972469
java.runtime.version,sysinfo,,,"1.6.0_21-b06",1281849972469
java.specification.name,sysinfo,,,"Java Platform API Specification",1281849972469
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281849972469
java.specification.version,sysinfo,,,"1.6",1281849972469
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1281849972469
java.version,sysinfo,,,"1.6.0_21",1281849972469
java.vm.info,sysinfo,,,"mixed mode, sharing",1281849972469
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1281849972469
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1281849972469
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1281849972469
java.vm.specification.version,sysinfo,,,"1.0",1281849972469
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1281849972469
